Wall time,Step,Value
1744884423.0878778,4192,0.0009584593353793025
1744884435.1880019,4227,0.0009577194578014314
1744884445.849888,4257,0.0009570802794769406
1744884467.2004998,4318,0.0009557665907777846
1744884470.7158568,4328,0.0009555494179949164
1744884516.7409084,4454,0.0009527697111479938
1744884545.8924608,4535,0.0009509405354037881
1744884547.2480702,4539,0.0009508493239991367
1744884556.0917768,4564,0.0009502776083536446
1744884573.4107761,4612,0.0009491710807196796
1744884586.6633177,4649,0.0009483103058300912
1744884601.500642,4690,0.0009473484824411571
1744884602.2508059,4692,0.0009473013924434781
1744884604.5179336,4698,0.0009471598314121366
1744884607.6860375,4707,0.0009469472570344806
1744884616.3883767,4730,0.000946402084082365
1744884632.9075208,4777,0.0009452798403799534
1744884653.1489117,4832,0.0009439527639187872
1744884654.1506782,4835,0.0009438799461349845
1744884654.514261,4836,0.0009438556153327227
1744884657.465458,4844,0.0009436612017452717
1744884671.4185734,4882,0.0009427333134226501
1744884681.46852,4910,0.0009420450078323483
1744884688.1893022,4929,0.0009415757958777249
1744884695.4106045,4949,0.0009410799248144031
1744884706.600063,4980,0.0009403074509464204
1744884744.8525352,5079,0.0009378091199323535
1744884748.056631,5088,0.0009375796071253717
1744884748.7702425,5090,0.0009375285590067506
1744884764.1251912,5132,0.000936452008318156
1744884765.6362007,5136,0.0009363489807583392
1744884771.0307553,5151,0.0009359621326439083
1744884772.5335743,5155,0.0009358587558381259
1744884784.8855913,5187,0.0009350291802547872
1744884789.9478045,5200,0.0009346907609142363
1744884799.3515139,5225,0.0009340376127511263
1744884804.0565755,5238,0.0009336968068964779
1744884809.4109662,5253,0.0009333025082014501
1744884812.6499898,5262,0.0009330654283985496
1744884824.3772345,5295,0.0009321927791461349
1744884833.011089,5319,0.0009315548231825233
1744884834.1577675,5322,0.0009314749040640891
1744884848.451157,5362,0.0009304049308411777
1744884851.312153,5370,0.0009301900281570852
1744884863.1466115,5403,0.0009293002658523619
1744884878.272514,5445,0.0009281603270210326
1744884881.5917122,5454,0.0009279149817302823
1744884901.7114258,5509,0.0009264071704819798
1744884959.6287127,5667,0.0009219959028996527
1744884981.9198337,5730,0.0009202042128890753
1744884991.8866396,5758,0.000919401936698705
1744885000.0159392,5781,0.0009187401738017797
1744885018.1308436,5832,0.0009172640275210142
1744885030.7382011,5866,0.0009162732167169452
1744885035.4258797,5879,0.0009158930042758584
1744885063.462077,5956,0.0009136247099377215
1744885072.434102,5981,0.000912882387638092
1744885078.1163564,5997,0.0009124057833105326
1744885084.8366878,6009,0.0009120475733652711
1744885151.3923397,6053,0.0009107284131459892
1744885172.5839014,6111,0.0009089760715141892
1744885182.269695,6138,0.0009081551106646657
1744885183.73093,6142,0.000908033165615052
1744885214.3075278,6225,0.0009054872207343578
1744885221.4752753,6243,0.0009049309883266687
1744885234.924831,6279,0.0009038140997290611
1744885254.4622695,6332,0.0009021592559292912
1744885255.12741,6334,0.0009020965662784874
1744885263.6700637,6358,0.000901342835277319
1744885264.08276,6359,0.0009013113449327648
1744885265.904067,6364,0.0009011539514176548
1744885267.6617997,6369,0.0009009964996948838
1744885323.7938566,6528,0.000895930512342602
1744885330.858906,6546,0.0008953499491326511
1744885332.6140015,6551,0.0008951884228736162
1744885337.1967268,6564,0.0008947679889388382
1744885338.9980385,6569,0.000894606055226177
1744885344.4322674,6585,0.0008940871921367943
1744885346.1890626,6590,0.0008939248509705067
1744885349.4034717,6599,0.0008936322992667556
1744885355.129908,6615,0.0008931112824939191
1744885375.5619125,6673,0.0008912134217098355
1744885392.7492688,6720,0.0008896647486835718
1744885396.4222374,6730,0.0008893340127542615
1744885403.9667335,6750,0.0008886712021194398
1744885423.579153,6802,0.0008869398734532297
1744885437.6582918,6842,0.0008856001659296453
1744885440.4792078,6850,0.0008853313629515469
1744885464.4346585,6916,0.0008831035811454058
1744885465.5765903,6919,0.0008830018923617899
1744885469.5737302,6930,0.0008826286066323519
1744885491.477661,6991,0.0008805494289845228
1744885493.2466044,6996,0.0008803782984614372
1744885493.9615383,6998,0.000880309846252203
1744885516.3299327,7054,0.0008783855591900647
1744885538.908738,7117,0.0008762049255892634
1744885539.958365,7120,0.0008761006756685674
1744885542.1199322,7126,0.0008758920594118536
1744885555.3730211,7164,0.000874567311257124
1744885570.725849,7207,0.0008730610134080052
1744885587.6457853,7253,0.0008714410942047834
1744885595.3952577,7274,0.0008706986554898322
1744885607.5365312,7308,0.0008694927673786879
1744885618.02636,7338,0.0008684247732162476
1744885623.2882085,7353,0.0008678893791511655
1744885628.3366163,7367,0.0008673889096826315
1744885653.0103598,7436,0.000864910427480936
1744885662.9300296,7464,0.0008638991275802255
1744885664.392578,7468,0.0008637543651275337
1744885665.1016426,7470,0.0008636820130050182
1744885669.3178258,7482,0.0008632473181933165
1744885678.20098,7506,0.0008623762405477464
1744885682.500775,7518,0.0008619397995062172
1744885687.4426649,7532,0.0008614299003966153
1744885691.259402,7543,0.0008610287331975996
1744885708.6899555,7593,0.0008591990917921066
1744885711.8799706,7602,0.0008588687051087618
1744885712.5424962,7604,0.000858795247040689
1744885724.81851,7638,0.0008575438405387104
1744885726.9392407,7644,0.0008573225350119174
1744885732.9234307,7660,0.0008567316690459847
1744885757.8395574,7727,0.0008542464347556233
1744885758.9986541,7730,0.0008541347924619913
1744885768.8176513,7756,0.0008531652856618166
1744885782.7871392,7794,0.0008517435635440052
1744885783.1486504,7795,0.0008517060778103769
1744885792.804627,7821,0.000850729935336858
1744885798.75497,7838,0.0008500902913510799
1744885804.7277355,7855,0.0008494494832120836
1744885819.6590462,7895,0.0008479373063892126
1744885821.9657164,7901,0.0008477099472656846
1744885832.3129907,7929,0.0008466470753774047
1744885853.0419981,7986,0.0008444740669801831
1744885876.5385914,8046,0.0008421732345595956
1744885887.8825018,8078,0.0008409405127167702
1744885903.4305413,8122,0.0008392392192035913
1744885911.167955,8144,0.0008383857784792781
1744885918.2381263,8164,0.0008376084151677787
1744885936.6139715,8216,0.000835580111015588
1744885941.197817,8229,0.0008350714342668653
1744885958.2710826,8277,0.0008331878925673664
1744885963.1775525,8291,0.0008326368988491595
1744885965.0000114,8296,0.0008324399823322892
1744885988.8079321,8363,0.0008297918830066919
1744885993.8435075,8377,0.0008292364655062556
1744886000.9121299,8397,0.0008284417563118041
1744886034.100634,8491,0.0008246871293522418
1744886054.9779913,8548,0.0008223947952501476
1744886057.1832795,8554,0.0008221528260037303
1744886060.5002792,8563,0.0008217896101996303
1744886080.0861032,8618,0.0008195637492462993
1744886094.638275,8659,0.0008178974385373294
1744886096.0606203,8663,0.0008177345735020936
1744886106.6581848,8694,0.000816470303107053
1744886115.023847,8718,0.0008154891547746956
1744886117.0857656,8724,0.0008152435766533017
1744886126.8358028,8752,0.000814095779787749
1744886135.1534107,8776,0.0008131098002195358
1744886135.8243,8778,0.0008130275527946651
1744886151.645505,8823,0.0008111731149256229
1744886155.2172818,8833,0.0008107600151561201
1744886166.4725769,8865,0.0008094359654933214
1744886168.2487566,8870,0.0008092287462204695
1744886170.6126964,8877,0.0008089385228231549
1744886184.644353,8917,0.0008072767523117363
1744886186.0366724,8921,0.0008071102784015238
1744886209.3665504,8985,0.0008044393034651875
1744886219.1832151,9006,0.000803559843916446
1744886278.1912234,9033,0.0008024269482120872
1744886287.0473983,9058,0.0008013757760636508
1744886309.6426792,9121,0.0007987174903973937
1744886320.8549411,9152,0.0007974046166054904
1744886342.0217311,9212,0.0007948545389808714
1744886356.434091,9252,0.0007931478903628886
1744886370.636655,9291,0.0007914789021015167
1744886374.8354003,9303,0.0007909643463790417
1744886377.941861,9312,0.0007905781967565417
1744886383.3219006,9327,0.0007899338961578906
1744886389.6362765,9345,0.0007891598506830633
1744886395.049953,9359,0.0007885571103543043
1744886399.9245038,9372,0.0007879968034103513
1744886401.748658,9377,0.0007877812022343278
1744886405.2736669,9387,0.0007873496506363153
1744886430.252223,9456,0.0007843635394237936
1744886459.6797287,9538,0.0007807952351868153
1744886462.825977,9547,0.0007804023334756494
1744886469.3263357,9566,0.0007795719429850578
1744886506.5239573,9671,0.0007749630603939295
1744886506.8794072,9672,0.000774918997194618
1744886521.5558631,9712,0.0007731541991233826
1744886536.0480604,9753,0.0007713402155786753
1744886536.3976095,9754,0.0007712959195487201
1744886542.673017,9772,0.0007704978925175965
1744886557.4701338,9813,0.0007686765165999532
1744886561.4587915,9824,0.0007681869901716709
1744886566.3072588,9837,0.0007676079985685647
1744886571.301798,9850,0.0007670284830965102
1744886577.6092513,9867,0.0007662699208594859
1744886587.2201777,9894,0.0007650633924640715
1744886595.3311105,9917,0.0007640339317731559
1744886606.4303796,9948,0.0007626439328305423
1744886606.7700434,9949,0.0007625989965163171
1744886607.1084383,9950,0.0007625541184097528
1744886610.5119114,9960,0.0007621051045134664
1744886615.0177197,9973,0.0007615208742208779
1744886617.1073067,9979,0.000761251081712544
1744886622.1391823,9993,0.0007606211584061384
1744886649.5251226,10063,0.0007574629853479564
1744886659.508208,10090,0.0007562410319224
1744886670.8533254,10121,0.0007548355497419834
1744886677.0420823,10138,0.0007540636579506099
1744886696.4486532,10191,0.0007516518235206604
1744886702.458116,10208,0.0007508765556849539
1744886704.9320567,10215,0.0007505571120418608
1744886723.8678963,10269,0.0007480881176888943
1744886727.676276,10280,0.0007475841557607055
1744886750.4299371,10342,0.0007447375683113933
1744886751.9083438,10345,0.0007445996161550283
1744886752.2542496,10346,0.0007445535738952458
1744886769.6156108,10395,0.000742295931559056
1744886787.2514503,10445,0.0007399854948744178
1744886789.4653597,10451,0.0007397078443318605
1744886789.8033009,10452,0.0007396615110337734
1744886791.8525755,10458,0.0007393837440758944
1744886807.4207351,10501,0.0007373899570666254
1744886813.3718364,10518,0.0007366003701463342
1744886828.7159958,10561,0.0007345997728407383
1744886841.1399329,10596,0.0007329678046517074
1744886854.3166103,10633,0.0007312391535378993
1744886857.8525999,10643,0.0007307713385671377
1744886858.5528262,10645,0.0007306777988560498
1744886880.3965485,10707,0.0007277713157236576
1744886883.8733726,10717,0.0007273016381077468
1744886886.3699193,10724,0.0007269727066159248
1744886902.9739704,10771,0.0007247609319165349
1744886929.172957,10842,0.0007214092183858156
1744886997.1147811,11023,0.0007128090946935117
1744886998.9317796,11028,0.0007125703850761056
1744887001.6813061,11036,0.0007121883681975305
1744887008.0525527,11054,0.0007113282335922122
1744887022.1304817,11094,0.0007094141910783947
1744887030.7306676,11118,0.0007082639494910836
1744887032.8229682,11124,0.0007079761708155274
1744887033.1795824,11125,0.0007079282077029347
1744887045.5580544,11159,0.0007062958320602775
1744887049.4867275,11170,0.0007057671900838614
1744887064.2734153,11212,0.000703746045473963
1744887066.366765,11218,0.0007034569862298667
1744887069.156335,11226,0.0007030714186839759
1744887107.0044544,11330,0.0006980463513173163
1744887107.3681927,11331,0.0006979979225434363
1744887130.6104627,11394,0.0006949420785531402
1744887134.1729677,11404,0.0006944562192074955
1744887135.8111892,11409,0.0006942132604308426
1744887148.0207407,11443,0.0006925593479536474
1744887149.81767,11448,0.0006923159235157073
1744887154.3429217,11461,0.0006916827987879515
1744887155.039917,11463,0.0006915853591635823
1744887177.2457907,11526,0.0006885116454213858
1744887195.6019402,11578,0.0006859683198854327
1744887207.6765907,11611,0.0006843514274805784
1744887237.9338424,11696,0.0006801763665862381
1744887252.4581404,11736,0.0006782065611332655
1744887259.6236334,11756,0.0006772204651497304
1744887262.8328063,11765,0.0006767765153199434
1744887270.3737023,11786,0.0006757398950867355
1744887281.291178,11817,0.0006742081022821367
1744887281.9949064,11819,0.0006741092074662447
1744887291.8897216,11847,0.0006727239233441651
1744887299.0446143,11867,0.0006717335199937224
1744887302.2540252,11876,0.0006712875911034644
1744887304.2890484,11882,0.0006709902663715184
1744887329.9926443,11955,0.0006673667812719941
1744887335.885251,11972,0.0006665214896202087
1744887357.6314392,12027,0.0006637831684201956
1744887423.9741254,12076,0.0006613389705307782
1744887459.115311,12175,0.0006563875358551741
1744887460.59636,12179,0.000656187126878649
1744887480.7454011,12235,0.0006533783162012696
1744887493.2766154,12271,0.0006515698041766882
1744887504.4058948,12302,0.0006500107701867819
1744887505.0967884,12304,0.0006499101291410625
1744887509.4922295,12316,0.0006493061664514244
1744887522.9843335,12354,0.000647392007522285
1744887537.3590884,12394,0.0006453745299950242
1744887538.7950377,12398,0.0006451726076193154
1744887539.505119,12400,0.0006450716755352914
1744887546.8804357,12421,0.0006440112483687699
1744887547.2195675,12422,0.000643960724119097
1744887552.6086485,12437,0.0006432028603740036
1744887556.87982,12449,0.0006425962783396244
1744887566.681435,12476,0.0006412306684069335
1744887567.4101827,12478,0.000641129445284605
1744887568.1643364,12480,0.0006410282221622765
1744887594.4951127,12554,0.0006372790667228401
1744887611.116755,12601,0.0006348935421556234
1744887627.845726,12648,0.0006325046415440738
1744887649.2033424,12708,0.0006294503109529614
1744887675.5911942,12782,0.0006256761262193322
1744887678.911778,12791,0.0006252165767364204
1744887717.703261,12901,0.0006195908645167947
1744887719.088642,12905,0.0006193859735503793
1744887732.6321757,12944,0.0006173872970975935
1744887742.635178,12972,0.0006159511394798756
1744887744.0126023,12976,0.0006157458992674947
1744887751.5164242,12997,0.0006146679515950382
1744887758.2807782,13010,0.0006140004261396825
1744887763.214165,13024,0.0006132812704890966
1744887771.6977003,13048,0.0006120478501543403
1744887787.3692613,13092,0.0006097847945056856
1744887821.0103276,13188,0.0006048390059731901
1744887843.2353094,13250,0.0006016390980221331
1744887847.0377996,13261,0.0006010708748362958
1744887862.5225616,13304,0.0005988485063426197
1744887878.6654658,13349,0.0005965206073597074
1744887893.171347,13388,0.0005945013253949583
1744887903.821621,13418,0.0005929468898102641
1744887917.1612678,13455,0.000591028539929539
1744887940.6384952,13522,0.0005875512724742293
1744887951.0755632,13550,0.0005860967212356627
1744887954.0031269,13558,0.0005856810021214187
1744887976.6717854,13623,0.0005823011160828173
1744887983.2060182,13642,0.0005813124007545412
1744887983.8872006,13644,0.0005812083254568279
1744887984.9800181,13647,0.000581052154302597
1744887989.759784,13660,0.0005803754320368171
1744888016.7492251,13736,0.0005764162051491439
1744888039.869951,13802,0.0005729738622903824
1744888049.8299055,13831,0.0005714602302759886
1744888056.0621045,13849,0.0005705204093828797
1744888070.600494,13890,0.0005683786584995687
1744888079.9216063,13916,0.0005670198588632047
1744888100.1502213,13971,0.0005641437601298094
1744888103.48354,13980,0.0005636729183606803
1744888115.1849477,14006,0.0005623124307021499
1744888129.255561,14046,0.0005602184101007879
1744888169.8723276,14158,0.0005543495644815266
1744888177.1687033,14177,0.0005533531657420099
1744888181.0873756,14188,0.0005527762114070356
1744888187.4328208,14206,0.0005518319667316973
1744888205.7657287,14258,0.0005491030751727521
1744888208.2326045,14265,0.0005487356102094054
1744888237.7070363,14349,0.0005443239933811128
1744888239.506574,14354,0.0005440613022074103
1744888241.9474468,14361,0.0005436934879980981
1744888255.9914904,14399,0.0005416963831521571
1744888258.187875,14405,0.000541380955837667
1744888263.294393,14419,0.0005406449781730771
1744888266.1453192,14427,0.0005402243696153164
1744888266.509899,14428,0.0005401718080975115
1744888291.2381427,14496,0.0005365955294109881
1744888304.9577856,14535,0.0005345435929484665
1744888320.4737353,14577,0.0005323330988176167
1744888337.3465211,14623,0.0005299114272929728
1744888345.2828333,14645,0.0005287529202178121
1744888382.489672,14745,0.0005234853597357869
1744888387.9425063,14760,0.0005226949579082429
1744888409.0858893,14819,0.0005195856210775673
1744888420.4233267,14851,0.0005178988794796169
1744888425.011294,14864,0.0005172136006876826
1744888426.4555655,14868,0.0005170027143321931
1744888445.296102,14921,0.0005142083973623812
1744888446.7620647,14925,0.0005139975110068917
1744888452.3271046,14940,0.0005132065853103995
1744888483.2924778,15019,0.0005090405466035008
1744888549.568819,15065,0.0005066143930889666
1744888549.9178004,15066,0.000506561656948179
1744888551.2758658,15070,0.0005063507123850286
1744888565.5529613,15110,0.0005042409175075591
1744888570.4784393,15124,0.0005035024369135499
1744888575.4602847,15138,0.0005027640145272017
1744888580.635773,15153,0.0005019727977924049
1744888588.8927083,15176,0.0005007595755159855
1744888592.2213554,15185,0.0005002848338335752
1744888597.172615,15199,0.0004995463532395661
1744888639.1186543,15318,0.0004932695301249623
1744888644.8117115,15334,0.0004924256354570389
1744888649.8108766,15348,0.0004916872712783515
1744888654.7491126,15362,0.0004909489070996642
1744888657.8794103,15371,0.0004904742818325758
1744888674.922786,15419,0.00048794294707477093
1744888680.4963748,15435,0.0004870992561336607
1744888682.6126163,15441,0.0004867828683927655
1744888687.8954642,15456,0.0004859919426962733
1744888689.9906368,15462,0.00048567558405920863
1744888700.0342958,15490,0.0004841992922592908
1744888744.0500238,15610,0.0004778741276822984
1744888754.450344,15638,0.0004763987089972943
1744888765.619335,15668,0.00047481816727668047
1744888782.3184538,15712,0.0004725004837382585
1744888785.8464928,15722,0.00047197379171848297
1744888795.6330202,15749,0.0004705519531853497
1744888799.5763645,15760,0.00046997275785543025
1744888811.430988,15793,0.0004682354046963155
1744888814.25589,15801,0.0004678142722696066
1744888821.0542016,15820,0.0004668142064474523
1744888825.0321107,15831,0.00046623527305200696
1744888839.7151377,15873,0.00046402524458244443
1744888856.9373028,15921,0.00046150037087500095
1744888857.3146825,15922,0.00046144778025336564
1744888898.6989954,16032,0.0004556654894258827
1744888914.9284503,16076,0.0004533542087301612
1744888930.225467,16117,0.0004512013983912766
1744888933.310668,16125,0.0004507814592216164
1744888955.088753,16185,0.000447632948635146
1744888955.436228,16186,0.000447580503532663
1744888973.2960765,16236,0.0004449583648238331
1744888974.3435538,16239,0.0004448010877240449
1744888975.0666544,16241,0.0004446962266229093
1744888977.2209134,16247,0.0004443817015271634
1744889001.2246003,16313,0.0004409232933539897
1744889012.9861355,16346,0.0004391951661091298
1744889029.2231734,16392,0.0004367874935269356
1744889035.9216661,16411,0.00043579345219768584
1744889036.9472675,16414,0.00043563652434386313
1744889041.5107381,16427,0.00043495657155290246
1744889104.8423207,16603,0.00042576351552270353
1744889105.5374084,16605,0.00042565917829051614
1744889109.2873695,16615,0.000425137608544901
1744889151.00613,16731,0.0004190935578662902
1744889152.432472,16735,0.00041888534906320274
1744889188.3375504,16834,0.0004137369978707284
1744889199.5152059,16866,0.00041207484900951385
1744889204.6140609,16880,0.00041134798084385693
1744889205.7096074,16883,0.00041119224624708295
1744889214.3287327,16907,0.0004099467187188566
1744889228.8317869,16947,0.0004078721103724092
1744889230.2341568,16951,0.000407664745580405
1744889252.3204656,17002,0.00040502220508642495
1744889257.3383164,17016,0.0004042972868774086
1744889271.075639,17054,0.0004023306828457862
1744889272.107434,17057,0.0004021755012217909
1744889279.058228,17076,0.00040119283949024975
1744889294.7769911,17120,0.00039891875348985195
1744889296.8993309,17126,0.0003986088267993182
1744889297.256521,17127,0.0003985571675002575
1744889303.302087,17143,0.0003977309097535908
1744889307.631516,17155,0.0003971114056184888
1744889334.0281866,17229,0.0003932947583962232
1744889334.74438,17231,0.00039319167262874544
1744889341.6370447,17250,0.0003922128234989941
1744889346.513926,17263,0.0003915433189831674
1744889350.2765164,17273,0.00039102844311855733
1744889353.673508,17281,0.000390616653021425
1744889394.5659087,17394,0.00038480840157717466
1744889408.3973944,17431,0.0003829101042356342
1744889439.6367962,17515,0.0003786071320064366
1744889457.1805947,17563,0.0003761525440495461
1744889477.542079,17617,0.00037339492700994015
1744889482.9073808,17632,0.00037262964178808033
1744889483.2647672,17633,0.00037257865187712014
1744889488.5965922,17648,0.0003718137159012258
1744889496.970449,17671,0.00037064144271425903
1744889503.349373,17688,0.0003697754582390189
1744889506.6525512,17697,0.00036931716022081673
1744889518.6777422,17731,0.00036758690839633346
1744889532.3825085,17768,0.00036570592783391476
1744889548.5648272,17814,0.0003633702581282705
1744889571.1486554,17873,0.00036037922836840153
1744889573.7973015,17880,0.00036002471460960805
1744889574.1806493,17881,0.00035997407394461334
1744889575.701731,17885,0.00035977154038846493
1744889593.9394433,17935,0.00035724195186048746
1744889600.1652737,17952,0.0003563828067854047
1744889604.6152334,17964,0.0003557766031008214
1744889622.0392675,18005,0.0003537072043400258
1744889623.15536,18008,0.0003535558935254812
1744889632.813376,18035,0.0003521947655826807
1744889692.8119957,18064,0.00035073410253971815
1744889701.4327872,18088,0.00034952638088725507
1744889708.8693328,18109,0.00034847037750296295
1744889713.2690537,18121,0.0003478672879282385
1744889716.1944556,18129,0.000347465364029631
1744889717.6204467,18133,0.0003472644602879882
1744889719.0323896,18137,0.00034706355654634535
1744889744.1868227,18207,0.00034355235402472317
1744889768.888603,18276,0.0003400996793061495
1744889788.5357795,18332,0.00033730370341800153
1744889793.1744068,18345,0.00033665544469840825
1744889814.5316436,18405,0.0003336674999445677
1744889819.1153214,18417,0.00033307072590105236
1744889823.514973,18429,0.0003324741846881807
1744889829.27062,18444,0.0003317289229016751
1744889837.954805,18468,0.0003305373538751155
1744889842.7959716,18481,0.0003298923547845334
1744889846.0145981,18490,0.0003294460184406489
1744889857.6538181,18522,0.0003278602962382138
1744889892.2131414,18616,0.0003232136368751526
1744889893.9242513,18621,0.0003229669528082013
1744889898.4641826,18634,0.0003223258245270699
1744889902.2866905,18645,0.00032178356195800006
1744889942.3941388,18758,0.0003162273205816746
1744889942.7631533,18759,0.0003161782515235245
1744889944.876317,18765,0.0003158839826937765
1744889945.9619632,18768,0.0003157368628308177
